Circuit: * C:\Users\ycay\Desktop\FullBridge_Modulations\Transformless_SP_Inverter\FullBridge_LTspice\UJ4C075018K4S\Bipolar_UJ4C075018K4S_DeadTime.asc

Instance "m:u4:m1:2": Length shorter than recommended for a level 3 MOSFET.
Instance "m:u4:m1:1": Length shorter than recommended for a level 3 MOSFET.
Instance "m:u3:m1:2": Length shorter than recommended for a level 3 MOSFET.
Instance "m:u3:m1:1": Length shorter than recommended for a level 3 MOSFET.
Instance "m:u2:m1:2": Length shorter than recommended for a level 3 MOSFET.
Instance "m:u2:m1:1": Length shorter than recommended for a level 3 MOSFET.
Instance "m:u1:m1:2": Length shorter than recommended for a level 3 MOSFET.
Instance "m:u1:m1:1": Length shorter than recommended for a level 3 MOSFET.
Direct Newton iteration for .op point succeeded.
Heightened Def Con from 0.00479078 +++++++++++++++to 0.00479078
Heightened Def Con from 0.00479078 ++++++++++++++++to 0.00479078
Heightened Def Con from 0.00479078 ++++++++++++++++++++++++to 0.00479078
Heightened Def Con from 0.00479078 +++++++++++++++++++to 0.00479078
Heightened Def Con from 0.00479078 +++++++++++++++++++++++++++++to 0.00479078
Heightened Def Con from 0.00479079 to 0.00479081
Heightened Def Con from 0.00480946 to 0.00480946
Heightened Def Con from 0.00480986 to 0.00480986
Heightened Def Con from 0.00481077 +++++++to 0.00481077
Heightened Def Con from 0.00481077 to 0.00481077
Heightened Def Con from 0.00481077 ++++to 0.00481077
Heightened Def Con from 0.00481077 +to 0.00481077
Heightened Def Con from 0.00481077 +++++++++++++++++to 0.00481077
Heightened Def Con from 0.00481077 +++++++++++++++++++++++++++++to 0.00481078
Heightened Def Con from 0.00481079 to 0.00481081
Heightened Def Con from 0.00482946 to 0.00482946
Heightened Def Con from 0.00482986 to 0.00482987
Heightened Def Con from 0.00483077 ++++to 0.00483077
Heightened Def Con from 0.00483077 ++++++++++++++++++++++to 0.00483077
Heightened Def Con from 0.00483077 +++++++++++++++++++++++++++++to 0.00483078
Heightened Def Con from 0.00483079 to 0.00483081
Heightened Def Con from 0.00484946 to 0.00484946
Heightened Def Con from 0.00484986 to 0.00484987
Heightened Def Con from 0.00485077 to 0.00485077
Heightened Def Con from 0.00485077 +to 0.00485077
Heightened Def Con from 0.00485077 +++++++++++++++++++++to 0.00485077
Heightened Def Con from 0.00485077 +++++++++++++++++++++++++++++to 0.00485078
Heightened Def Con from 0.00485079 to 0.00485081
Heightened Def Con from 0.00486946 to 0.00486947
Heightened Def Con from 0.00486986 to 0.00486987
Heightened Def Con from 0.00487077 to 0.00487077
Heightened Def Con from 0.00487077 +++++++++++++++++++++++++++++to 0.00487078
Heightened Def Con from 0.00487078 to 0.00487081
Heightened Def Con from 0.00488946 to 0.00488947
Heightened Def Con from 0.00488986 to 0.00488987
Heightened Def Con from 0.00489077 to 0.00489077
Heightened Def Con from 0.00489077 +++++++++++++++++to 0.00489077
Heightened Def Con from 0.00489077 +++++++++++++++++++++++++++++to 0.00489078
Heightened Def Con from 0.00489078 to 0.00489081
Heightened Def Con from 0.00490947 to 0.00490947
Heightened Def Con from 0.00490986 to 0.00490987
Heightened Def Con from 0.00491077 to 0.00491077
Heightened Def Con from 0.00491077 to 0.00491077
Heightened Def Con from 0.00491077 to 0.00491077
Heightened Def Con from 0.00491077 +++++++++++++++++++++++++to 0.00491077
Heightened Def Con from 0.00491077 +++++++++++++++++++++++++++++to 0.00491078
Heightened Def Con from 0.00491078 to 0.00491081
Heightened Def Con from 0.00492947 to 0.00492947
Heightened Def Con from 0.00492987 to 0.00492987
Heightened Def Con from 0.00493077 +++to 0.00493077
Heightened Def Con from 0.00493077 ++to 0.00493077
Heightened Def Con from 0.00493077 ++to 0.00493077
Heightened Def Con from 0.00493077 ++to 0.00493077
Heightened Def Con from 0.00493077 +to 0.00493077
Heightened Def Con from 0.00493077 +to 0.00493077
Heightened Def Con from 0.00493077 +++++++++++++++++to 0.00493077
Heightened Def Con from 0.00493077 +++++++++++++++++++++++++++++to 0.00493078
Heightened Def Con from 0.00493078 to 0.00493081
Heightened Def Con from 0.00494947 to 0.00494947
Heightened Def Con from 0.00494987 to 0.00494987
Heightened Def Con from 0.00495077 +to 0.00495077
Heightened Def Con from 0.00495077 ++to 0.00495077
Heightened Def Con from 0.00495077 +++++++++++++++++++++++++++++to 0.00495078
Heightened Def Con from 0.00495078 to 0.0049508
Heightened Def Con from 0.00496947 to 0.00496947
Heightened Def Con from 0.00496987 to 0.00496987
Heightened Def Con from 0.00497077 +to 0.00497077
Heightened Def Con from 0.00497077 +++to 0.00497077
Heightened Def Con from 0.00497077 +++to 0.00497077
Heightened Def Con from 0.00497077 +to 0.00497077
Heightened Def Con from 0.00497077 ++to 0.00497077
Heightened Def Con from 0.00497077 to 0.00497077
Heightened Def Con from 0.00497077 +++++++++++++++++++++++++to 0.00497077
Heightened Def Con from 0.00497077 +++++++++++++++++++++++++++++to 0.00497078
Heightened Def Con from 0.00497078 to 0.0049708
Heightened Def Con from 0.00498947 to 0.00498947
Heightened Def Con from 0.00498987 to 0.00498987
Heightened Def Con from 0.00499077 +++++++++++++++++++++to 0.00499077
Heightened Def Con from 0.00499077 +++++++++++++++++++++++++++++to 0.00499078
Heightened Def Con from 0.00499078 to 0.0049908
Heightened Def Con from 0.00500947 to 0.00500947
Heightened Def Con from 0.00500987 to 0.00500987
Heightened Def Con from 0.00501077 to 0.00501077
Heightened Def Con from 0.00501077 +to 0.00501077
Heightened Def Con from 0.00501077 +++++++++++++++++++++++to 0.00501077
Heightened Def Con from 0.00501077 +++++++++++++++++++to 0.00501077
Heightened Def Con from 0.00501077 ++++++++++++++++++++++++++++to 0.00501077
Heightened Def Con from 0.00501077 ++++++++++++++++++++++++++to 0.00501077
Heightened Def Con from 0.00501077 +++++++++++++++++++++++++++to 0.00501077
Heightened Def Con from 0.00501077 +++++++++++++++++++++++++++++to 0.00501078
Heightened Def Con from 0.00501078 to 0.0050108
Heightened Def Con from 0.00502947 to 0.00502947
Heightened Def Con from 0.00502987 to 0.00502987
Heightened Def Con from 0.00503077 to 0.00503077
Heightened Def Con from 0.00503077 +++++++++++++++++++to 0.00503077
Heightened Def Con from 0.00503077 +++++++++++++++++++++++++++++to 0.00503078
Heightened Def Con from 0.00503078 to 0.00503081
Heightened Def Con from 0.00504947 to 0.00504947
Heightened Def Con from 0.00504987 to 0.00504987
Heightened Def Con from 0.00505077 ++to 0.00505077
Heightened Def Con from 0.00505077 to 0.00505077
Heightened Def Con from 0.00505077 +to 0.00505077
Heightened Def Con from 0.00505077 +++++++++++++++++++++++++++++to 0.00505078
Heightened Def Con from 0.00505078 to 0.0050508
Heightened Def Con from 0.00506947 to 0.00506947
Heightened Def Con from 0.00506987 to 0.00506987
Heightened Def Con from 0.00507077 +to 0.00507077
Heightened Def Con from 0.00507077 +++++to 0.00507077
Heightened Def Con from 0.00507077 to 0.00507077
Heightened Def Con from 0.00507077 to 0.00507077
Heightened Def Con from 0.00507077 ++to 0.00507077
Heightened Def Con from 0.00507077 +++++++++++++++++++++++++++++to 0.00507078
Heightened Def Con from 0.00507078 to 0.00507081
Heightened Def Con from 0.00508947 to 0.00508947
Heightened Def Con from 0.00508986 to 0.00508987
Heightened Def Con from 0.00509077 +++++++++++++++++++++++++++++to 0.00509078
Heightened Def Con from 0.00509078 to 0.00509081
Heightened Def Con from 0.00510946 to 0.00510947
Heightened Def Con from 0.00510986 to 0.00510987
Heightened Def Con from 0.00511077 to 0.00511077
Heightened Def Con from 0.00511077 +to 0.00511077
Heightened Def Con from 0.00511077 +to 0.00511077
Heightened Def Con from 0.00511077 +++++++++++++++++++++++++++++to 0.00511078
Heightened Def Con from 0.00511078 to 0.00511081
Heightened Def Con from 0.00512946 to 0.00512947
Heightened Def Con from 0.00512986 to 0.00512987
Heightened Def Con from 0.00513077 to 0.00513077
Heightened Def Con from 0.00513077 to 0.00513077
Heightened Def Con from 0.00513077 to 0.00513077
Heightened Def Con from 0.00513077 ++to 0.00513077
Heightened Def Con from 0.00513077 ++to 0.00513077
Heightened Def Con from 0.00513077 +++to 0.00513077
Heightened Def Con from 0.00513077 +++++++++++++++++++++++++++++to 0.00513078
Heightened Def Con from 0.00513079 to 0.00513081
Heightened Def Con from 0.00514946 to 0.00514946
Heightened Def Con from 0.00514986 to 0.00514987
Heightened Def Con from 0.00515077 ++to 0.00515077
Heightened Def Con from 0.00515077 to 0.00515077
Heightened Def Con from 0.00515077 ++to 0.00515077
Heightened Def Con from 0.00515077 to 0.00515077
Heightened Def Con from 0.00515077 +++++++++++++++++++to 0.00515077
Heightened Def Con from 0.00515077 +++++++++++++++++++++++++++++to 0.00515078
Heightened Def Con from 0.00515079 to 0.00515081
Heightened Def Con from 0.00516946 to 0.00516946
Heightened Def Con from 0.00516986 to 0.00516986
Heightened Def Con from 0.00517077 +to 0.00517077
Heightened Def Con from 0.00517077 to 0.00517077
Heightened Def Con from 0.00517077 +++to 0.00517077
Heightened Def Con from 0.00517077 ++++to 0.00517077
Heightened Def Con from 0.00517077 +to 0.00517077
Heightened Def Con from 0.00517077 +++++++++++++++++++++++++++++to 0.00517078
Heightened Def Con from 0.00517079 to 0.00517079
Heightened Def Con from 0.00517087 to 0.00517087
Heightened Def Con from 0.00517088 to 0.00517089
Heightened Def Con from 0.00518986 to 0.00518986
Heightened Def Con from 0.00519078 ++++++++++to 0.00519078
Heightened Def Con from 0.00519078 +++++++++++++++to 0.00519078
Heightened Def Con from 0.00519078 +++++++++++++++++to 0.00519078
Heightened Def Con from 0.00519078 +++++++++++++++++++++++++++++to 0.00519078
Heightened Def Con from 0.00519079 to 0.00519081
Heightened Def Con from 0.00520946 to 0.00520946
Heightened Def Con from 0.00520986 to 0.00520986
Heightened Def Con from 0.00521078 to 0.00521078
Heightened Def Con from 0.00521078 +to 0.00521078
Heightened Def Con from 0.00521078 to 0.00521078
Heightened Def Con from 0.00521078 +++++++++++++++++++++++++++++to 0.00521079
Heightened Def Con from 0.00521079 to 0.00521081
Heightened Def Con from 0.00522946 to 0.00522946
Heightened Def Con from 0.00522986 to 0.00522986
Heightened Def Con from 0.00523078 +++to 0.00523078
Heightened Def Con from 0.00523078 +to 0.00523078
Heightened Def Con from 0.00523078 to 0.00523078
Heightened Def Con from 0.00523078 +++++++++++++++++++++++++++++to 0.00523079
Heightened Def Con from 0.00523079 to 0.00523082
Heightened Def Con from 0.00524945 to 0.00524946
Heightened Def Con from 0.00524985 to 0.00524986
Heightened Def Con from 0.00525078 to 0.00525078
Heightened Def Con from 0.00525078 to 0.00525078
Heightened Def Con from 0.00525078 to 0.00525078
Heightened Def Con from 0.00525078 ++to 0.00525078
Heightened Def Con from 0.00525078 +++++++to 0.00525078
Heightened Def Con from 0.00525078 ++to 0.00525078
Heightened Def Con from 0.00525078 ++++++++++++++++++++to 0.00525078
Heightened Def Con from 0.00525078 +++++++++++++++++++++++++++++to 0.00525079
Heightened Def Con from 0.00525079 to 0.00525082
Heightened Def Con from 0.00526945 to 0.00526945
Heightened Def Con from 0.00526985 to 0.00526986
Heightened Def Con from 0.00527078 ++++to 0.00527078
Heightened Def Con from 0.00527078 +to 0.00527078
Heightened Def Con from 0.00527078 ++to 0.00527078
Heightened Def Con from 0.00527078 +++to 0.00527078
Heightened Def Con from 0.00527078 to 0.00527078
Heightened Def Con from 0.00527078 +++to 0.00527078
Heightened Def Con from 0.00527078 to 0.00527078
Heightened Def Con from 0.00527078 +++++++++++++++++++++++++++++to 0.00527079
Heightened Def Con from 0.0052708 to 0.00527082
Heightened Def Con from 0.00528945 to 0.00528945
Heightened Def Con from 0.00528985 to 0.00528986
Heightened Def Con from 0.00529078 to 0.00529078
Heightened Def Con from 0.00529078 to 0.00529078
Heightened Def Con from 0.00529078 to 0.00529078
Heightened Def Con from 0.00529078 ++++++to 0.00529078
Heightened Def Con from 0.00529078 +++++++to 0.00529078
Heightened Def Con from 0.00529078 +++++++++++++++++++++++++++++to 0.00529079
Heightened Def Con from 0.0052908 to 0.00529082
Heightened Def Con from 0.00530945 to 0.00530945
Heightened Def Con from 0.00530985 to 0.00530985
Heightened Def Con from 0.00531079 +++++++++++++++++++++++++++++to 0.0053108
Heightened Def Con from 0.0053108 to 0.00531083
Heightened Def Con from 0.00532944 to 0.00532945
Heightened Def Con from 0.00532984 to 0.00532985
Heightened Def Con from 0.00533079 +to 0.00533079
Heightened Def Con from 0.00533079 +++++++++++++++++++++++++++++to 0.0053308
Heightened Def Con from 0.0053308 to 0.00533083
Heightened Def Con from 0.00534944 to 0.00534944
Heightened Def Con from 0.00534984 to 0.00534985
Heightened Def Con from 0.00535079 +to 0.00535079
Heightened Def Con from 0.00535079 +++++++to 0.00535079
Heightened Def Con from 0.00535079 +++to 0.00535079
Heightened Def Con from 0.00535079 +to 0.00535079
Heightened Def Con from 0.00535079 +++++++++++++++++++++++++++++to 0.0053508
Heightened Def Con from 0.00535081 to 0.00535083
Heightened Def Con from 0.00536944 to 0.00536944
Heightened Def Con from 0.00536984 to 0.00536984
Heightened Def Con from 0.0053708 to 0.0053708
Heightened Def Con from 0.0053708 to 0.0053708
Heightened Def Con from 0.0053708 ++++++++++to 0.0053708
Heightened Def Con from 0.0053708 +++++to 0.0053708
Heightened Def Con from 0.0053708 +to 0.0053708
Heightened Def Con from 0.0053708 to 0.0053708
Heightened Def Con from 0.0053708 +++++++++++++++++++++++++++++to 0.00537081
Heightened Def Con from 0.00537081 to 0.00537083
Heightened Def Con from 0.00538943 to 0.00538944
Heightened Def Con from 0.00538983 to 0.00538984
Heightened Def Con from 0.0053908 +++++++++++++++++++++++++++++to 0.00539081
Heightened Def Con from 0.00539081 to 0.00539084
Heightened Def Con from 0.00540943 to 0.00540943
Heightened Def Con from 0.00540983 to 0.00540984
Heightened Def Con from 0.0054108 to 0.0054108
Heightened Def Con from 0.0054108 ++++++++++++++++++++++to 0.0054108
Heightened Def Con from 0.0054108 +++++++++++++++++++to 0.0054108
Heightened Def Con from 0.0054108 +++++++++++++++++++++++++++++to 0.00541081
Heightened Def Con from 0.00541082 to 0.00541084
Heightened Def Con from 0.00542943 to 0.00542943
Heightened Def Con from 0.00542982 to 0.00542983
Heightened Def Con from 0.00543081 +++++++++++++++++++++++++++++to 0.00543082
Heightened Def Con from 0.00543082 to 0.00543084
Heightened Def Con from 0.00544943 to 0.00544943
Heightened Def Con from 0.00544981 to 0.00544982
Heightened Def Con from 0.00544982 to 0.00544983
Heightened Def Con from 0.00545081 +++++to 0.00545081
Heightened Def Con from 0.00545081 to 0.00545081
Heightened Def Con from 0.00545081 ++++++to 0.00545081
Heightened Def Con from 0.00545081 +to 0.00545081
Heightened Def Con from 0.00545081 +++++++++++++++++++++++++++++to 0.00545082
Heightened Def Con from 0.00545082 to 0.00545085
Heightened Def Con from 0.00546942 to 0.00546942
Heightened Def Con from 0.00546982 to 0.00546982
Heightened Def Con from 0.00547081 to 0.00547081
Heightened Def Con from 0.00547081 to 0.00547081
Heightened Def Con from 0.00547081 +++++to 0.00547081
Heightened Def Con from 0.00547081 to 0.00547081
Heightened Def Con from 0.00547081 +++++++++++++++++++++++++to 0.00547081
Heightened Def Con from 0.00547081 +++++++++++++++++++++++++++++to 0.00547082
Heightened Def Con from 0.00547083 to 0.00547085
Heightened Def Con from 0.00548942 to 0.00548942
Heightened Def Con from 0.00548982 to 0.00548982
Heightened Def Con from 0.00549082 to 0.00549082
Heightened Def Con from 0.00549082 +++++++to 0.00549082
Heightened Def Con from 0.00549082 ++to 0.00549082
Heightened Def Con from 0.00549082 to 0.00549082
Heightened Def Con from 0.00549082 +++++++++++++++++++++++++++++to 0.00549083
Heightened Def Con from 0.00549083 to 0.00549086
Heightened Def Con from 0.00550941 to 0.00550941
Heightened Def Con from 0.00550981 to 0.00550982
Heightened Def Con from 0.00551082 +++++++++to 0.00551082
Heightened Def Con from 0.00551082 to 0.00551082
Heightened Def Con from 0.00551082 to 0.00551082
Heightened Def Con from 0.00551082 ++++++to 0.00551082
Heightened Def Con from 0.00551082 +++++++++++++++++++++++++++++to 0.00551083
Heightened Def Con from 0.00551084 to 0.00551086
Heightened Def Con from 0.00552941 to 0.00552941
Heightened Def Con from 0.00552981 to 0.00552981
Heightened Def Con from 0.00553083 to 0.00553083
Heightened Def Con from 0.00553083 +++++to 0.00553083
Heightened Def Con from 0.00553083 +++++++++++++++++++++++++++++to 0.00553084
Heightened Def Con from 0.00553084 to 0.00553084
Heightened Def Con from 0.00553092 to 0.00553093
Heightened Def Con from 0.0055494 to 0.0055494
Heightened Def Con from 0.0055498 to 0.0055498
Heightened Def Con from 0.00555083 to 0.00555083
Heightened Def Con from 0.00555083 to 0.00555083
Heightened Def Con from 0.00555083 +++to 0.00555083
Heightened Def Con from 0.00555083 +++to 0.00555083
Heightened Def Con from 0.00555083 +++++++++++++++++++++++++++++to 0.00555084
Heightened Def Con from 0.00555085 to 0.00555087
Heightened Def Con from 0.0055694 to 0.0055694
Heightened Def Con from 0.0055698 to 0.0055698
Heightened Def Con from 0.00557084 to 0.00557084
Heightened Def Con from 0.00557084 to 0.00557084
Heightened Def Con from 0.00557084 +++++++++++++++++++++++++++++to 0.00557085
Heightened Def Con from 0.00557085 to 0.00557087
Heightened Def Con from 0.00558939 to 0.0055894
Heightened Def Con from 0.00558979 to 0.0055898
Heightened Def Con from 0.00559084 +++++++++++++++++++++++++++++to 0.00559085
Heightened Def Con from 0.00559086 to 0.00559088
Heightened Def Con from 0.00560939 to 0.00560939
Heightened Def Con from 0.00560979 to 0.00560979
Heightened Def Con from 0.00561085 +to 0.00561085
Heightened Def Con from 0.00561085 to 0.00561085
Heightened Def Con from 0.00561085 +++++to 0.00561085
Heightened Def Con from 0.00561085 +to 0.00561085
Heightened Def Con from 0.00561085 +++++++++++++++++++++++++++++to 0.00561086
Heightened Def Con from 0.00561086 to 0.00561088
Heightened Def Con from 0.00562938 to 0.00562938
Heightened Def Con from 0.00562978 to 0.00562979
Heightened Def Con from 0.00563085 to 0.00563085
Heightened Def Con from 0.00563085 to 0.00563085
Heightened Def Con from 0.00563085 +++++++++++++++++++++++++++++to 0.00563086
Heightened Def Con from 0.00563087 to 0.00563089
Heightened Def Con from 0.00564938 to 0.00564938
Heightened Def Con from 0.00564977 to 0.00564978
Heightened Def Con from 0.00565086 +++++++++++++++++++++++++++++to 0.00565087
Heightened Def Con from 0.00565087 to 0.00565089
Heightened Def Con from 0.00566937 to 0.00566937
Heightened Def Con from 0.00566977 to 0.00566978
Heightened Def Con from 0.00567086 to 0.00567086
Heightened Def Con from 0.00567086 +++++++to 0.00567086
Heightened Def Con from 0.00567086 ++to 0.00567086
Heightened Def Con from 0.00567086 ++++++++++++++++++++to 0.00567086
Heightened Def Con from 0.00567086 +++++++++++++++++++++++++++++to 0.00567087
Heightened Def Con from 0.00567088 to 0.0056709
Heightened Def Con from 0.00568936 to 0.00568937
Heightened Def Con from 0.00568976 to 0.00568977
Heightened Def Con from 0.00569087 to 0.00569087
Heightened Def Con from 0.00569087 to 0.00569087
Heightened Def Con from 0.00569087 +++++++++++++++++++++++++++++to 0.00569088
Heightened Def Con from 0.00569088 to 0.00569091
Heightened Def Con from 0.00570936 to 0.00570936
Heightened Def Con from 0.00570976 to 0.00570976
Heightened Def Con from 0.00571088 +++++++++++++++++++++++++++++to 0.00571089
Heightened Def Con from 0.00571089 to 0.00571091
Heightened Def Con from 0.00572935 to 0.00572936
Heightened Def Con from 0.00572975 to 0.00572976
Heightened Def Con from 0.00573088 to 0.00573088
Heightened Def Con from 0.00573088 to 0.00573088
Heightened Def Con from 0.00573088 +++++++++++++++++++++++++++++to 0.00573089
Heightened Def Con from 0.0057309 to 0.00573092
Heightened Def Con from 0.00574935 to 0.00574935
Heightened Def Con from 0.00574975 to 0.00574975
Heightened Def Con from 0.00575089 to 0.00575089
Heightened Def Con from 0.00575089 to 0.00575089
Heightened Def Con from 0.00575089 +++++++++++++++++++++++++++++to 0.0057509
Heightened Def Con from 0.0057509 to 0.00575092
Heightened Def Con from 0.00576934 to 0.00576934
Heightened Def Con from 0.00576974 to 0.00576975
Heightened Def Con from 0.00577089 to 0.00577089
Heightened Def Con from 0.00577089 ++++to 0.00577089
Heightened Def Con from 0.00577089 ++++++++++to 0.00577089
Heightened Def Con from 0.00577089 +++++++++++++++++++++++++++++to 0.0057709
Heightened Def Con from 0.00577091 to 0.00577093
Heightened Def Con from 0.00578933 to 0.00578934
Heightened Def Con from 0.00578973 to 0.00578974
Heightened Def Con from 0.0057909 to 0.0057909
Heightened Def Con from 0.0057909 to 0.0057909
Heightened Def Con from 0.0057909 ++++++++++++++++++++++to 0.0057909
Heightened Def Con from 0.0057909 +++++++++++++++++++to 0.0057909
Heightened Def Con from 0.0057909 +++++++++++++++++++++++++++++to 0.00579091
Heightened Def Con from 0.00579092 to 0.00579094
Heightened Def Con from 0.00580933 to 0.00580933
Heightened Def Con from 0.00580973 to 0.00580973
Heightened Def Con from 0.00581091 to 0.00581091
Heightened Def Con from 0.00581091 ++++++++++++++++++++++to 0.00581091
Heightened Def Con from 0.00581091 ++++++++++++++++++++++to 0.00581091
Heightened Def Con from 0.00581091 +++++++++++++++++to 0.00581091
Heightened Def Con from 0.00581091 ++++++++++++++++++++to 0.00581091
Heightened Def Con from 0.00581091 +++++++++++++++++++to 0.00581091
Heightened Def Con from 0.00581091 +++++++++++++++++++++++++++++to 0.00581092
Heightened Def Con from 0.00581092 to 0.00581094
Heightened Def Con from 0.00582932 to 0.00582932
Heightened Def Con from 0.00582972 to 0.00582972
Heightened Def Con from 0.00583091 to 0.00583091
Heightened Def Con from 0.00583091 ++to 0.00583091
Heightened Def Con from 0.00583091 +++++++++++++++++++++++++++++to 0.00583092
Heightened Def Con from 0.00583093 to 0.00583095
Heightened Def Con from 0.00584931 to 0.00584932
Heightened Def Con from 0.00584971 to 0.00584972
Heightened Def Con from 0.00585092 ++++++to 0.00585092
Heightened Def Con from 0.00585092 to 0.00585092
Heightened Def Con from 0.00585092 +++++++++++++++++to 0.00585092
Heightened Def Con from 0.00585092 +++++++++++++++++++++++++++++to 0.00585093
Heightened Def Con from 0.00585093 to 0.00585096
Heightened Def Con from 0.00586931 to 0.00586931
Heightened Def Con from 0.00586971 to 0.00586971
Heightened Def Con from 0.00587093 ++++to 0.00587093
Heightened Def Con from 0.00587093 ++to 0.00587093
Heightened Def Con from 0.00587093 +++++++++++++++++++++++++++++to 0.00587094
Heightened Def Con from 0.00587094 to 0.00587097
Heightened Def Con from 0.0058893 to 0.0058893
Heightened Def Con from 0.0058897 to 0.0058897
Heightened Def Con from 0.00589094 to 0.00589094
Heightened Def Con from 0.00589094 +to 0.00589094
Heightened Def Con from 0.00589094 +++to 0.00589094
Heightened Def Con from 0.00589094 +++++++++++++++++++++++to 0.00589094
Heightened Def Con from 0.00589094 to 0.00589094
Heightened Def Con from 0.00589094 +++++++++++++++++to 0.00589094
Heightened Def Con from 0.00589094 +++++++++++++++++++++++++++++to 0.00589095
Heightened Def Con from 0.00589095 to 0.00589097
Heightened Def Con from 0.00590929 to 0.00590929
Heightened Def Con from 0.00590969 to 0.00590969
Heightened Def Con from 0.00591094 +to 0.00591094
Heightened Def Con from 0.00591094 +to 0.00591094
Heightened Def Con from 0.00591094 ++to 0.00591094
Heightened Def Con from 0.00591094 +++++++++++++++++++++++++++++to 0.00591095
Heightened Def Con from 0.00591096 to 0.00591098
Heightened Def Con from 0.00592928 to 0.00592928
Heightened Def Con from 0.00592968 to 0.00592969
Heightened Def Con from 0.00593095 +++++++++++++++++++++++++++++to 0.00593096
Heightened Def Con from 0.00593096 to 0.00593099
Heightened Def Con from 0.00594928 to 0.00594928
Heightened Def Con from 0.00594967 to 0.00594968
Heightened Def Con from 0.00595096 to 0.00595096
Heightened Def Con from 0.00595096 to 0.00595096
Heightened Def Con from 0.00595096 to 0.00595096
Heightened Def Con from 0.00595096 ++to 0.00595096
Heightened Def Con from 0.00595096 to 0.00595096
Heightened Def Con from 0.00595096 +++to 0.00595096
Heightened Def Con from 0.00595096 to 0.00595096
Heightened Def Con from 0.00595096 to 0.00595096
Heightened Def Con from 0.00595096 +++++++++++++++++++++++++++++to 0.00595097
Heightened Def Con from 0.00595097 to 0.005951
Heightened Def Con from 0.00596927 to 0.00596927
Heightened Def Con from 0.00596967 to 0.00596967
Heightened Def Con from 0.00597097 to 0.00597097
Heightened Def Con from 0.00597097 to 0.00597097
Heightened Def Con from 0.00597097 +++++++++++++++++++++++++++++to 0.00597098
Heightened Def Con from 0.00597098 to 0.00597101
Heightened Def Con from 0.00598926 to 0.00598926
Heightened Def Con from 0.00598966 to 0.00598966
Heightened Def Con from 0.00599098 ++to 0.00599098
Heightened Def Con from 0.00599098 +to 0.00599098
Heightened Def Con from 0.00599098 +++to 0.00599098
Heightened Def Con from 0.00599098 +++++++++++++++++++++++++++++to 0.00599099
Heightened Def Con from 0.00599099 to 0.00599101
Heightened Def Con from 0.00600925 to 0.00600925
Heightened Def Con from 0.00600965 to 0.00600965
Heightened Def Con from 0.00601099 +to 0.00601099
Heightened Def Con from 0.00601099 +to 0.00601099
Heightened Def Con from 0.00601099 ++to 0.00601099
Heightened Def Con from 0.00601099 ++++++++++++++++++++++++to 0.00601099
Heightened Def Con from 0.00601099 +++++++++++++++++to 0.00601099
Heightened Def Con from 0.00601099 +++++++++++++++++++to 0.00601099
Heightened Def Con from 0.00601099 ++++++++++++++++to 0.00601099
Heightened Def Con from 0.00601099 +++++++++++++++++++++++++++++to 0.00601099
Heightened Def Con from 0.006011 to 0.00601102
Heightened Def Con from 0.00602924 to 0.00602924
Heightened Def Con from 0.00602964 to 0.00602965
Heightened Def Con from 0.00603099 to 0.00603099
Heightened Def Con from 0.00603099 +++++++++++++++++++++++++++++to 0.006031
Heightened Def Con from 0.00603101 to 0.00603103
Heightened Def Con from 0.00604923 to 0.00604923
Heightened Def Con from 0.00604963 to 0.00604964
Heightened Def Con from 0.006051 +++to 0.006051
Heightened Def Con from 0.006051 ++++++to 0.006051
Heightened Def Con from 0.006051 ++++++to 0.006051
Heightened Def Con from 0.006051 ++++++++++++++++++++to 0.006051
Heightened Def Con from 0.006051 +++++++++++++++++++++++++++++to 0.00605101
Heightened Def Con from 0.00605102 to 0.00605104
Heightened Def Con from 0.00606923 to 0.00606923
Heightened Def Con from 0.00606962 to 0.00606963
Heightened Def Con from 0.00607101 to 0.00607101
Heightened Def Con from 0.00607101 to 0.00607101
Heightened Def Con from 0.00607101 +++++++++++++++++++++++++++++to 0.00607102
Heightened Def Con from 0.00607103 to 0.00607105
Heightened Def Con from 0.00608921 to 0.00608922
Heightened Def Con from 0.00608961 to 0.00608962
Heightened Def Con from 0.00609102 to 0.00609102
Heightened Def Con from 0.00609102 +++to 0.00609102
Heightened Def Con from 0.00609102 ++++to 0.00609102
Heightened Def Con from 0.00609102 ++++to 0.00609102
Heightened Def Con from 0.00609102 to 0.00609102
Heightened Def Con from 0.00609102 +++++to 0.00609102
Heightened Def Con from 0.00609102 ++to 0.00609102
Heightened Def Con from 0.00609102 ++++++++++++++++++++++++++to 0.00609102
Heightened Def Con from 0.00609102 +++++++++++++++++++to 0.00609102
Heightened Def Con from 0.00609102 +++++++++++++++++++++++++++++to 0.00609103
Heightened Def Con from 0.00609103 to 0.00609106
Heightened Def Con from 0.00610921 to 0.00610921
Heightened Def Con from 0.0061096 to 0.00610961
Heightened Def Con from 0.00611103 +to 0.00611103
Heightened Def Con from 0.00611103 ++to 0.00611103
Heightened Def Con from 0.00611103 ++to 0.00611103
Heightened Def Con from 0.00611103 to 0.00611103
Heightened Def Con from 0.00611103 ++++++++++++++++++++++++++to 0.00611103
Heightened Def Con from 0.00611103 +++++++++++++++++++++++++++++to 0.00611104
