Circuit: * C:\Users\ycay\Desktop\FullBridge_Modulations\Transformless_SP_Inverter\FullBridge_LTspice\UF3C065040K4S\Unipolar_UF3C065040K4S_DeadTime.asc

Instance "m:u4:m1:2": Length shorter than recommended for a level 3 MOSFET.
Instance "m:u4:m1:1": Length shorter than recommended for a level 3 MOSFET.
Instance "m:u3:m1:2": Length shorter than recommended for a level 3 MOSFET.
Instance "m:u3:m1:1": Length shorter than recommended for a level 3 MOSFET.
Instance "m:u2:m1:2": Length shorter than recommended for a level 3 MOSFET.
Instance "m:u2:m1:1": Length shorter than recommended for a level 3 MOSFET.
Instance "m:u1:m1:2": Length shorter than recommended for a level 3 MOSFET.
Instance "m:u1:m1:1": Length shorter than recommended for a level 3 MOSFET.
Direct Newton iteration for .op point succeeded.
Heightened Def Con from 0.00360121 to 0.00360122
Heightened Def Con from 0.00360122 to 0.00360123
Heightened Def Con from 0.00360918 to 0.00360919
Heightened Def Con from 0.00361121 to 0.00361121
Heightened Def Con from 0.00361122 to 0.00361122
Heightened Def Con from 0.00361919 to 0.00361919
Heightened Def Con from 0.0036212 to 0.00362121
Heightened Def Con from 0.00362121 to 0.00362121
Heightened Def Con from 0.00362919 to 0.0036292
Heightened Def Con from 0.0036312 to 0.0036312
Heightened Def Con from 0.0036312 to 0.00363121
Heightened Def Con from 0.0036392 to 0.0036392
Heightened Def Con from 0.00364119 to 0.00364119
Heightened Def Con from 0.0036412 to 0.0036412
Heightened Def Con from 0.0036492 to 0.00364921
Heightened Def Con from 0.00365119 to 0.00365119
Heightened Def Con from 0.00365119 to 0.0036512
Heightened Def Con from 0.00365921 to 0.00365921
Heightened Def Con from 0.00366118 to 0.00366118
Heightened Def Con from 0.00366119 to 0.00366119
Heightened Def Con from 0.00366921 to 0.00366922
Heightened Def Con from 0.00367117 to 0.00367118
Heightened Def Con from 0.00367118 to 0.00367119
Heightened Def Con from 0.00367922 to 0.00367922
Heightened Def Con from 0.00368117 to 0.00368117
Heightened Def Con from 0.00368118 to 0.00368118
Heightened Def Con from 0.00368923 to 0.00368923
Heightened Def Con from 0.00369116 to 0.00369117
Heightened Def Con from 0.00369117 to 0.00369118
Heightened Def Con from 0.00369923 to 0.00369923
Heightened Def Con from 0.00370116 to 0.00370116
Heightened Def Con from 0.00370117 to 0.00370117
Heightened Def Con from 0.00370924 to 0.00370924
Heightened Def Con from 0.00371115 to 0.00371116
Heightened Def Con from 0.00371116 to 0.00371117
Heightened Def Con from 0.00371924 to 0.00371925
Heightened Def Con from 0.00372115 to 0.00372115
Heightened Def Con from 0.00372116 to 0.00372116
Heightened Def Con from 0.00372116 to 0.00372116
Heightened Def Con from 0.00372925 to 0.00372925
Heightened Def Con from 0.00373114 to 0.00373115
Heightened Def Con from 0.00373115 to 0.00373115
Heightened Def Con from 0.00373925 to 0.00373926
Heightened Def Con from 0.00374114 to 0.00374114
Heightened Def Con from 0.00374115 to 0.00374115
Heightened Def Con from 0.00374926 to 0.00374926
Heightened Def Con from 0.00375113 to 0.00375114
Heightened Def Con from 0.00375114 to 0.00375114
Heightened Def Con from 0.00375926 to 0.00375927
Heightened Def Con from 0.00376113 to 0.00376113
Heightened Def Con from 0.00376114 to 0.00376114
Heightened Def Con from 0.00376927 to 0.00376927
Heightened Def Con from 0.00377112 to 0.00377113
Heightened Def Con from 0.00377113 to 0.00377113
Heightened Def Con from 0.00377927 to 0.00377928
Heightened Def Con from 0.00378112 to 0.00378112
Heightened Def Con from 0.00378113 to 0.00378113
Heightened Def Con from 0.00378928 to 0.00378928
Heightened Def Con from 0.00379111 to 0.00379112
Heightened Def Con from 0.00379112 to 0.00379112
Heightened Def Con from 0.00379928 to 0.00379929
Heightened Def Con from 0.00380111 to 0.00380111
Heightened Def Con from 0.00380112 to 0.00380112
Heightened Def Con from 0.00380929 to 0.00380929
Heightened Def Con from 0.0038111 to 0.00381111
Heightened Def Con from 0.00381111 to 0.00381111
Heightened Def Con from 0.00381929 to 0.0038193
Heightened Def Con from 0.0038211 to 0.0038211
Heightened Def Con from 0.00382111 to 0.00382111
Heightened Def Con from 0.0038293 to 0.0038293
Heightened Def Con from 0.00383109 to 0.0038311
Heightened Def Con from 0.0038311 to 0.0038311
Heightened Def Con from 0.0038393 to 0.00383931
Heightened Def Con from 0.00384109 to 0.00384109
Heightened Def Con from 0.0038411 to 0.0038411
Heightened Def Con from 0.00384931 to 0.00384931
Heightened Def Con from 0.00385108 to 0.00385109
Heightened Def Con from 0.00385109 to 0.0038511
Heightened Def Con from 0.00385931 to 0.00385932
Heightened Def Con from 0.00386108 to 0.00386108
Heightened Def Con from 0.00386109 to 0.00386109
Heightened Def Con from 0.00386932 to 0.00386932
Heightened Def Con from 0.00387107 to 0.00387108
Heightened Def Con from 0.00387108 to 0.00387109
Heightened Def Con from 0.00387932 to 0.00387932
Heightened Def Con from 0.00388107 to 0.00388107
Heightened Def Con from 0.00388108 to 0.00388108
Heightened Def Con from 0.00388108 to 0.00388108
Heightened Def Con from 0.00388932 to 0.00388933
Heightened Def Con from 0.00389106 to 0.00389107
Heightened Def Con from 0.00389107 to 0.00389108
Heightened Def Con from 0.00389933 to 0.00389933
Heightened Def Con from 0.00390106 to 0.00390106
Heightened Def Con from 0.00390107 to 0.00390107
Heightened Def Con from 0.00390933 to 0.00390934
Heightened Def Con from 0.00391105 to 0.00391106
Heightened Def Con from 0.00391106 to 0.00391107
Heightened Def Con from 0.00391934 to 0.00391934
Heightened Def Con from 0.00392105 to 0.00392105
Heightened Def Con from 0.00392106 to 0.00392106
Heightened Def Con from 0.00392934 to 0.00392935
Heightened Def Con from 0.00393105 to 0.00393105
Heightened Def Con from 0.00393105 to 0.00393106
Heightened Def Con from 0.00393935 to 0.00393935
Heightened Def Con from 0.00394104 to 0.00394105
Heightened Def Con from 0.00394105 to 0.00394105
Heightened Def Con from 0.00394935 to 0.00394936
Heightened Def Con from 0.00395104 to 0.00395104
Heightened Def Con from 0.00395105 to 0.00395105
Heightened Def Con from 0.00395935 to 0.00395936
Heightened Def Con from 0.00396103 to 0.00396104
Heightened Def Con from 0.00396104 to 0.00396105
Heightened Def Con from 0.00396936 to 0.00396937
Heightened Def Con from 0.00397103 to 0.00397103
Heightened Def Con from 0.00397104 to 0.00397104
Heightened Def Con from 0.00397936 to 0.00397937
Heightened Def Con from 0.00398102 to 0.00398103
Heightened Def Con from 0.00398103 to 0.00398103
Heightened Def Con from 0.00398103 to 0.00398103
Heightened Def Con from 0.00398104 to 0.00398104
Heightened Def Con from 0.00398937 to 0.00398937
Heightened Def Con from 0.00399102 to 0.00399102
Heightened Def Con from 0.00399103 to 0.00399103
Heightened Def Con from 0.00399937 to 0.00399938
Heightened Def Con from 0.00400102 to 0.00400102
Heightened Def Con from 0.00400102 to 0.00400103
Heightened Def Con from 0.00400938 to 0.00400938
Heightened Def Con from 0.00401101 to 0.00401102
Heightened Def Con from 0.00401102 to 0.00401102
Heightened Def Con from 0.00401938 to 0.00401939
Heightened Def Con from 0.00402101 to 0.00402101
Heightened Def Con from 0.00402102 to 0.00402102
Heightened Def Con from 0.00402939 to 0.00402939
Heightened Def Con from 0.004031 to 0.00403101
Heightened Def Con from 0.00403101 to 0.00403101
Heightened Def Con from 0.00403939 to 0.00403939
Heightened Def Con from 0.004041 to 0.004041
Heightened Def Con from 0.00404101 to 0.00404101
Heightened Def Con from 0.00404939 to 0.0040494
Heightened Def Con from 0.004051 to 0.004051
Heightened Def Con from 0.004051 to 0.00405101
Heightened Def Con from 0.0040594 to 0.0040594
Heightened Def Con from 0.00406099 to 0.004061
Heightened Def Con from 0.004061 to 0.004061
Heightened Def Con from 0.0040694 to 0.00406941
Heightened Def Con from 0.00407099 to 0.00407099
Heightened Def Con from 0.004071 to 0.004071
Heightened Def Con from 0.0040794 to 0.00407941
Heightened Def Con from 0.00408098 to 0.00408099
Heightened Def Con from 0.00408099 to 0.004081
Heightened Def Con from 0.00408941 to 0.00408941
Heightened Def Con from 0.00409098 to 0.00409098
Heightened Def Con from 0.00409099 to 0.00409099
Heightened Def Con from 0.00409941 to 0.00409942
Heightened Def Con from 0.00410098 to 0.00410098
Heightened Def Con from 0.00410099 to 0.00410099
Heightened Def Con from 0.00410942 to 0.00410942
Heightened Def Con from 0.00411097 to 0.00411098
Heightened Def Con from 0.00411098 to 0.00411099
Heightened Def Con from 0.00411942 to 0.00411942
Heightened Def Con from 0.00412097 to 0.00412097
Heightened Def Con from 0.00412098 to 0.00412098
Heightened Def Con from 0.00412942 to 0.00412943
Heightened Def Con from 0.00413097 to 0.00413097
Heightened Def Con from 0.00413097 to 0.00413098
Heightened Def Con from 0.00413943 to 0.00413943
Heightened Def Con from 0.00414096 to 0.00414097
Heightened Def Con from 0.00414097 to 0.00414097
Heightened Def Con from 0.00414943 to 0.00414944
Heightened Def Con from 0.00415096 to 0.00415096
Heightened Def Con from 0.00415097 to 0.00415097
Heightened Def Con from 0.00415943 to 0.00415943
Heightened Def Con from 0.00415943 to 0.00415944
Heightened Def Con from 0.00416095 to 0.00416096
Heightened Def Con from 0.00416096 to 0.00416097
Heightened Def Con from 0.00416944 to 0.00416944
Heightened Def Con from 0.00417095 to 0.00417096
Heightened Def Con from 0.00417096 to 0.00417096
Heightened Def Con from 0.00417944 to 0.00417945
Heightened Def Con from 0.00418095 to 0.00418095
Heightened Def Con from 0.00418096 to 0.00418096
Heightened Def Con from 0.00418944 to 0.00418945
Heightened Def Con from 0.00419094 to 0.00419095
Heightened Def Con from 0.00419095 to 0.00419096
Heightened Def Con from 0.00419945 to 0.00419945
Heightened Def Con from 0.00420094 to 0.00420094
Heightened Def Con from 0.00420095 to 0.00420095
Heightened Def Con from 0.00420945 to 0.00420946
Heightened Def Con from 0.00421094 to 0.00421094
Heightened Def Con from 0.00421095 to 0.00421095
Heightened Def Con from 0.00421945 to 0.00421946
Heightened Def Con from 0.00422093 to 0.00422094
Heightened Def Con from 0.00422094 to 0.00422095
Heightened Def Con from 0.00422946 to 0.00422946
Heightened Def Con from 0.00423093 to 0.00423094
Heightened Def Con from 0.00423094 to 0.00423094
Heightened Def Con from 0.00423946 to 0.00423947
Heightened Def Con from 0.00424093 to 0.00424093
Heightened Def Con from 0.00424094 to 0.00424094
Heightened Def Con from 0.00424946 to 0.00424947
Heightened Def Con from 0.00425092 to 0.00425093
Heightened Def Con from 0.00425093 to 0.00425094
Heightened Def Con from 0.00425947 to 0.00425947
Heightened Def Con from 0.00426092 to 0.00426093
Heightened Def Con from 0.00426093 to 0.00426093
Heightened Def Con from 0.00426947 to 0.00426948
Heightened Def Con from 0.00427092 to 0.00427092
Heightened Def Con from 0.00427093 to 0.00427093
Heightened Def Con from 0.00427947 to 0.00427947
Heightened Def Con from 0.00427947 to 0.00427948
Heightened Def Con from 0.00428092 to 0.00428092
Heightened Def Con from 0.00428092 to 0.00428093
Heightened Def Con from 0.00428948 to 0.00428948
Heightened Def Con from 0.00429091 to 0.00429092
Heightened Def Con from 0.00429092 to 0.00429093
Heightened Def Con from 0.00429948 to 0.00429948
Heightened Def Con from 0.00430091 to 0.00430091
Heightened Def Con from 0.00430092 to 0.00430092
Heightened Def Con from 0.00430948 to 0.00430949
Heightened Def Con from 0.00431091 to 0.00431091
Heightened Def Con from 0.00431091 to 0.00431092
Heightened Def Con from 0.00431948 to 0.00431949
Heightened Def Con from 0.0043209 to 0.00432091
Heightened Def Con from 0.00432091 to 0.00432092
Heightened Def Con from 0.00432949 to 0.00432949
Heightened Def Con from 0.0043309 to 0.0043309
Heightened Def Con from 0.00433091 to 0.00433091
Heightened Def Con from 0.00433949 to 0.0043395
Heightened Def Con from 0.0043409 to 0.0043409
Heightened Def Con from 0.00434091 to 0.00434091
Heightened Def Con from 0.00434949 to 0.0043495
Heightened Def Con from 0.0043509 to 0.0043509
Heightened Def Con from 0.0043509 to 0.00435091
Heightened Def Con from 0.00435949 to 0.0043595
Heightened Def Con from 0.00436089 to 0.0043609
Heightened Def Con from 0.0043609 to 0.00436091
Heightened Def Con from 0.0043695 to 0.0043695
Heightened Def Con from 0.00437089 to 0.00437089
Heightened Def Con from 0.0043709 to 0.0043709
Heightened Def Con from 0.0043795 to 0.00437951
Heightened Def Con from 0.00438089 to 0.00438089
Heightened Def Con from 0.0043809 to 0.0043809
Heightened Def Con from 0.0043895 to 0.00438951
Heightened Def Con from 0.00439088 to 0.00439089
Heightened Def Con from 0.00439089 to 0.0043909
Heightened Def Con from 0.00439951 to 0.00439951
Heightened Def Con from 0.00440088 to 0.00440089
Heightened Def Con from 0.00440089 to 0.0044009
Heightened Def Con from 0.00440951 to 0.00440951
Heightened Def Con from 0.00441088 to 0.00441088
Heightened Def Con from 0.00441089 to 0.00441089
Heightened Def Con from 0.00441951 to 0.00441952
Heightened Def Con from 0.00442088 to 0.00442088
Heightened Def Con from 0.00442089 to 0.00442089
Heightened Def Con from 0.00442951 to 0.00442952
Heightened Def Con from 0.00443088 to 0.00443088
Heightened Def Con from 0.00443088 to 0.00443089
Heightened Def Con from 0.00443952 to 0.00443952
Heightened Def Con from 0.00444087 to 0.00444088
Heightened Def Con from 0.00444088 to 0.00444089
Heightened Def Con from 0.00444952 to 0.00444952
Heightened Def Con from 0.00445087 to 0.00445087
Heightened Def Con from 0.00445088 to 0.00445088
Heightened Def Con from 0.00445951 to 0.00445951
Heightened Def Con from 0.00445952 to 0.00445952
Heightened Def Con from 0.00446087 to 0.00446087
Heightened Def Con from 0.00446088 to 0.00446088
Heightened Def Con from 0.00446952 to 0.00446953
Heightened Def Con from 0.00447087 to 0.00447087
Heightened Def Con from 0.00447087 to 0.00447088
Heightened Def Con from 0.00447952 to 0.00447952
Heightened Def Con from 0.00447952 to 0.00447953
Heightened Def Con from 0.00448086 to 0.00448087
Heightened Def Con from 0.00448087 to 0.00448087
Heightened Def Con from 0.00448087 to 0.00448088
Heightened Def Con from 0.00448953 to 0.00448953
Heightened Def Con from 0.00449086 to 0.00449087
Heightened Def Con from 0.00449087 to 0.00449087
Heightened Def Con from 0.00449953 to 0.00449953
Heightened Def Con from 0.00450086 to 0.00450086
Heightened Def Con from 0.00450087 to 0.00450087
Heightened Def Con from 0.00450953 to 0.00450954
Heightened Def Con from 0.00451086 to 0.00451086
Heightened Def Con from 0.00451087 to 0.00451087
Heightened Def Con from 0.00451953 to 0.00451954
Heightened Def Con from 0.00452086 to 0.00452086
Heightened Def Con from 0.00452086 to 0.00452087
Heightened Def Con from 0.00452954 to 0.00452954
Heightened Def Con from 0.00453085 to 0.00453086
Heightened Def Con from 0.00453086 to 0.00453087
Heightened Def Con from 0.00453954 to 0.00453954
Heightened Def Con from 0.00454085 to 0.00454086
Heightened Def Con from 0.00454086 to 0.00454086
Heightened Def Con from 0.00454954 to 0.00454954
Heightened Def Con from 0.00455085 to 0.00455085
Heightened Def Con from 0.00455086 to 0.00455086
Heightened Def Con from 0.00455954 to 0.00455955
Heightened Def Con from 0.00456085 to 0.00456085
Heightened Def Con from 0.00456086 to 0.00456086
Heightened Def Con from 0.00456954 to 0.00456955
Heightened Def Con from 0.00457085 to 0.00457085
Heightened Def Con from 0.00457085 to 0.00457086
Heightened Def Con from 0.00457954 to 0.00457955
Heightened Def Con from 0.00458084 to 0.00458085
Heightened Def Con from 0.00458085 to 0.00458086
Heightened Def Con from 0.00458955 to 0.00458955
Heightened Def Con from 0.00459084 to 0.00459085
Heightened Def Con from 0.00459085 to 0.00459085
Heightened Def Con from 0.00459954 to 0.00459954
Heightened Def Con from 0.00459955 to 0.00459955
Heightened Def Con from 0.00460084 to 0.00460084
Heightened Def Con from 0.00460085 to 0.00460085
Heightened Def Con from 0.00460955 to 0.00460956
Heightened Def Con from 0.00461084 to 0.00461084
Heightened Def Con from 0.00461085 to 0.00461085
Heightened Def Con from 0.00461955 to 0.00461956
Heightened Def Con from 0.00462084 to 0.00462084
Heightened Def Con from 0.00462085 to 0.00462085
Heightened Def Con from 0.00462955 to 0.00462956
Heightened Def Con from 0.00463084 to 0.00463084
Heightened Def Con from 0.00463084 to 0.00463085
Heightened Def Con from 0.00463955 to 0.00463956
Heightened Def Con from 0.00464083 to 0.00464084
Heightened Def Con from 0.00464084 to 0.00464085
Heightened Def Con from 0.00464956 to 0.00464956
Heightened Def Con from 0.00465083 to 0.00465084
Heightened Def Con from 0.00465084 to 0.00465085
Heightened Def Con from 0.00465956 to 0.00465956
Heightened Def Con from 0.00466083 to 0.00466084
Heightened Def Con from 0.00466084 to 0.00466084
Heightened Def Con from 0.00466956 to 0.00466956
Heightened Def Con from 0.00467083 to 0.00467083
Heightened Def Con from 0.00467084 to 0.00467084
Heightened Def Con from 0.00467956 to 0.00467957
Heightened Def Con from 0.00468083 to 0.00468083
Heightened Def Con from 0.00468084 to 0.00468084
Heightened Def Con from 0.00468956 to 0.00468957
Heightened Def Con from 0.00469083 to 0.00469083
Heightened Def Con from 0.00469084 to 0.00469084
Heightened Def Con from 0.00469956 to 0.00469957
Heightened Def Con from 0.00470083 to 0.00470083
Heightened Def Con from 0.00470083 to 0.00470084
Heightened Def Con from 0.00470957 to 0.00470957
Heightened Def Con from 0.00471082 to 0.00471083
Heightened Def Con from 0.00471083 to 0.00471084
Heightened Def Con from 0.00471956 to 0.00471957
Heightened Def Con from 0.00472082 to 0.00472083
Heightened Def Con from 0.00472083 to 0.00472084
Heightened Def Con from 0.00472957 to 0.00472957
Heightened Def Con from 0.00473082 to 0.00473083
Heightened Def Con from 0.00473083 to 0.00473083
Heightened Def Con from 0.00473957 to 0.00473957
Heightened Def Con from 0.00474082 to 0.00474083
Heightened Def Con from 0.00474083 to 0.00474083
Heightened Def Con from 0.00474957 to 0.00474957
Heightened Def Con from 0.00475082 to 0.00475082
Heightened Def Con from 0.00475083 to 0.00475083
Heightened Def Con from 0.00475957 to 0.00475958
Heightened Def Con from 0.00476082 to 0.00476082
Heightened Def Con from 0.00476083 to 0.00476083
Heightened Def Con from 0.00476957 to 0.00476958
Heightened Def Con from 0.00477082 to 0.00477082
Heightened Def Con from 0.00477083 to 0.00477083
Heightened Def Con from 0.00477957 to 0.00477958
Heightened Def Con from 0.00478082 to 0.00478082
Heightened Def Con from 0.00478083 to 0.00478083
Heightened Def Con from 0.00478083 to 0.00478083
Heightened Def Con from 0.00478957 to 0.00478958
Heightened Def Con from 0.00479082 to 0.00479082
Heightened Def Con from 0.00479082 to 0.00479083
Heightened Def Con from 0.00479957 to 0.00479958
Heightened Def Con from 0.00480082 to 0.00480082
Heightened Def Con from 0.00480082 to 0.00480083
Heightened Def Con from 0.00480958 to 0.00480958
Heightened Def Con from 0.00481081 to 0.00481082
Heightened Def Con from 0.00481082 to 0.00481083
Heightened Def Con from 0.00481957 to 0.00481957
Heightened Def Con from 0.00481957 to 0.00481958
Heightened Def Con from 0.00482081 to 0.00482082
Heightened Def Con from 0.00482082 to 0.00482083
Heightened Def Con from 0.00482958 to 0.00482958
Heightened Def Con from 0.00483081 to 0.00483082
Heightened Def Con from 0.00483082 to 0.00483083
Heightened Def Con from 0.00483958 to 0.00483958
Heightened Def Con from 0.00484081 to 0.00484082
Heightened Def Con from 0.00484082 to 0.00484083
Heightened Def Con from 0.00484958 to 0.00484958
Heightened Def Con from 0.00485081 to 0.00485082
Heightened Def Con from 0.00485082 to 0.00485082
Heightened Def Con from 0.00485958 to 0.00485958
Heightened Def Con from 0.00486081 to 0.00486082
Heightened Def Con from 0.00486082 to 0.00486082
Heightened Def Con from 0.00486958 to 0.00486958
Heightened Def Con from 0.00487081 to 0.00487081
Heightened Def Con from 0.00487082 to 0.00487082
Heightened Def Con from 0.00487958 to 0.00487958
Heightened Def Con from 0.00488081 to 0.00488082
Heightened Def Con from 0.00488082 to 0.00488082
Heightened Def Con from 0.00488958 to 0.00488959
Heightened Def Con from 0.00489081 to 0.00489081
Heightened Def Con from 0.00489082 to 0.00489082
Heightened Def Con from 0.00489958 to 0.00489958
Heightened Def Con from 0.00490081 to 0.00490081
Heightened Def Con from 0.00490082 to 0.00490082
Heightened Def Con from 0.00490958 to 0.00490959
Heightened Def Con from 0.00491081 to 0.00491081
Heightened Def Con from 0.00491082 to 0.00491082
Heightened Def Con from 0.00491958 to 0.00491959
Heightened Def Con from 0.00492081 to 0.00492081
Heightened Def Con from 0.00492082 to 0.00492082
Heightened Def Con from 0.00492958 to 0.00492959
Heightened Def Con from 0.00493081 to 0.00493081
Heightened Def Con from 0.00493082 to 0.00493082
Heightened Def Con from 0.00493958 to 0.00493959
Heightened Def Con from 0.00494081 to 0.00494081
Heightened Def Con from 0.00494082 to 0.00494082
Heightened Def Con from 0.00494958 to 0.00494959
Heightened Def Con from 0.00495081 to 0.00495081
Heightened Def Con from 0.00495082 to 0.00495082
Heightened Def Con from 0.00495958 to 0.00495959
Heightened Def Con from 0.00496081 to 0.00496081
Heightened Def Con from 0.00496082 to 0.00496082
Heightened Def Con from 0.00496958 to 0.00496959
Heightened Def Con from 0.00497081 to 0.00497081
Heightened Def Con from 0.00497082 to 0.00497082
Heightened Def Con from 0.00497958 to 0.00497959
Heightened Def Con from 0.00498081 to 0.00498081
Heightened Def Con from 0.00498082 to 0.00498082
Heightened Def Con from 0.00498958 to 0.00498959
Heightened Def Con from 0.00499081 to 0.00499081
Heightened Def Con from 0.00499082 to 0.00499082
Heightened Def Con from 0.00499958 to 0.00499959
Heightened Def Con from 0.00500081 to 0.00500081
Heightened Def Con from 0.00500082 to 0.00500082
Heightened Def Con from 0.00500958 to 0.00500959
Heightened Def Con from 0.00501081 to 0.00501081
Heightened Def Con from 0.00501082 to 0.00501082
Heightened Def Con from 0.00501957 to 0.00501958
Heightened Def Con from 0.00501958 to 0.00501959
Heightened Def Con from 0.00502081 to 0.00502081
Heightened Def Con from 0.00502082 to 0.00502082
Heightened Def Con from 0.00502082 to 0.00502082
Heightened Def Con from 0.00502958 to 0.00502959
Heightened Def Con from 0.00503081 to 0.00503081
Heightened Def Con from 0.00503082 to 0.00503082
Heightened Def Con from 0.00503958 to 0.00503959
Heightened Def Con from 0.00504081 to 0.00504081
Heightened Def Con from 0.00504082 to 0.00504082
Heightened Def Con from 0.00504958 to 0.00504959
Heightened Def Con from 0.00505081 to 0.00505081
Heightened Def Con from 0.00505082 to 0.00505082
Heightened Def Con from 0.00505958 to 0.00505959
Heightened Def Con from 0.00506081 to 0.00506081
Heightened Def Con from 0.00506082 to 0.00506082
Heightened Def Con from 0.00506958 to 0.00506959
Heightened Def Con from 0.00507081 to 0.00507081
Heightened Def Con from 0.00507082 to 0.00507082
Heightened Def Con from 0.00507958 to 0.00507959
Heightened Def Con from 0.00508081 to 0.00508081
Heightened Def Con from 0.00508082 to 0.00508082
Heightened Def Con from 0.00508958 to 0.00508959
Heightened Def Con from 0.00509081 to 0.00509081
Heightened Def Con from 0.00509082 to 0.00509082
Heightened Def Con from 0.00509958 to 0.00509959
Heightened Def Con from 0.00510081 to 0.00510081
Heightened Def Con from 0.00510082 to 0.00510082
Heightened Def Con from 0.00510958 to 0.00510959
Heightened Def Con from 0.00511081 to 0.00511081
Heightened Def Con from 0.00511082 to 0.00511082
Heightened Def Con from 0.00511958 to 0.00511958
Heightened Def Con from 0.00512081 to 0.00512081
Heightened Def Con from 0.00512082 to 0.00512082
Heightened Def Con from 0.00512958 to 0.00512958
Heightened Def Con from 0.00513081 to 0.00513081
Heightened Def Con from 0.00513082 to 0.00513082
Heightened Def Con from 0.00513958 to 0.00513958
Heightened Def Con from 0.00514081 to 0.00514082
Heightened Def Con from 0.00514082 to 0.00514082
Heightened Def Con from 0.00514082 to 0.00514082
Heightened Def Con from 0.00514082 to 0.00514083
Heightened Def Con from 0.00514958 to 0.00514958
Heightened Def Con from 0.00515081 to 0.00515082
Heightened Def Con from 0.00515082 to 0.00515082
Heightened Def Con from 0.00515957 to 0.00515957
Heightened Def Con from 0.00515958 to 0.00515958
Heightened Def Con from 0.00516081 to 0.00516082
Heightened Def Con from 0.00516082 to 0.00516083
Heightened Def Con from 0.00516958 to 0.00516958
Heightened Def Con from 0.00517081 to 0.00517082
Heightened Def Con from 0.00517082 to 0.00517083
Heightened Def Con from 0.00517957 to 0.00517958
Heightened Def Con from 0.00518081 to 0.00518082
Heightened Def Con from 0.00518082 to 0.00518083
Heightened Def Con from 0.00518958 to 0.00518958
Heightened Def Con from 0.00519081 to 0.00519082
Heightened Def Con from 0.00519082 to 0.00519083
Heightened Def Con from 0.00519957 to 0.00519958
Heightened Def Con from 0.00520082 to 0.00520082
Heightened Def Con from 0.00520082 to 0.00520083
Heightened Def Con from 0.00520957 to 0.00520958
Heightened Def Con from 0.00521082 to 0.00521082
Heightened Def Con from 0.00521083 to 0.00521083
Heightened Def Con from 0.00521957 to 0.00521958
Heightened Def Con from 0.00522082 to 0.00522082
Heightened Def Con from 0.00522083 to 0.00522083
Heightened Def Con from 0.00522957 to 0.00522958
Heightened Def Con from 0.00523082 to 0.00523082
Heightened Def Con from 0.00523083 to 0.00523083
Heightened Def Con from 0.00523957 to 0.00523958
Heightened Def Con from 0.00524082 to 0.00524082
Heightened Def Con from 0.00524083 to 0.00524083
Heightened Def Con from 0.00524957 to 0.00524957
Heightened Def Con from 0.00525082 to 0.00525082
Heightened Def Con from 0.00525083 to 0.00525083
Heightened Def Con from 0.00525957 to 0.00525957
Heightened Def Con from 0.00526082 to 0.00526083
Heightened Def Con from 0.00526083 to 0.00526083
Heightened Def Con from 0.00526957 to 0.00526957
Heightened Def Con from 0.00527082 to 0.00527083
Heightened Def Con from 0.00527083 to 0.00527084
Heightened Def Con from 0.00527957 to 0.00527957
Heightened Def Con from 0.00528082 to 0.00528083
Heightened Def Con from 0.00528083 to 0.00528084
Heightened Def Con from 0.00528957 to 0.00528957
Heightened Def Con from 0.00529082 to 0.00529083
Heightened Def Con from 0.00529083 to 0.00529084
Heightened Def Con from 0.00529956 to 0.00529957
Heightened Def Con from 0.00530083 to 0.00530083
Heightened Def Con from 0.00530083 to 0.00530084
Heightened Def Con from 0.00530956 to 0.00530957
Heightened Def Con from 0.00531083 to 0.00531083
Heightened Def Con from 0.00531084 to 0.00531084
Heightened Def Con from 0.00531956 to 0.00531957
Heightened Def Con from 0.00532083 to 0.00532083
Heightened Def Con from 0.00532084 to 0.00532084
Heightened Def Con from 0.00532956 to 0.00532956
Heightened Def Con from 0.00533083 to 0.00533083
Heightened Def Con from 0.00533084 to 0.00533084
Heightened Def Con from 0.00533956 to 0.00533956
Heightened Def Con from 0.00534083 to 0.00534084
Heightened Def Con from 0.00534084 to 0.00534084
Heightened Def Con from 0.00534956 to 0.00534956
Heightened Def Con from 0.00535083 to 0.00535084
Heightened Def Con from 0.00535084 to 0.00535085
Heightened Def Con from 0.00535955 to 0.00535956
Heightened Def Con from 0.00536083 to 0.00536084
Heightened Def Con from 0.00536084 to 0.00536085
Heightened Def Con from 0.00536955 to 0.00536956
Heightened Def Con from 0.00537084 to 0.00537084
Heightened Def Con from 0.00537084 to 0.00537085
Heightened Def Con from 0.00537955 to 0.00537956
Heightened Def Con from 0.00538084 to 0.00538084
Heightened Def Con from 0.00538085 to 0.00538085
Heightened Def Con from 0.00538955 to 0.00538956
Heightened Def Con from 0.00539084 to 0.00539084
Heightened Def Con from 0.00539085 to 0.00539085
Heightened Def Con from 0.00539954 to 0.00539954
Heightened Def Con from 0.00539955 to 0.00539955
Heightened Def Con from 0.00540084 to 0.00540084
Heightened Def Con from 0.00540085 to 0.00540085
Heightened Def Con from 0.00540955 to 0.00540955
Heightened Def Con from 0.00541084 to 0.00541085
Heightened Def Con from 0.00541085 to 0.00541085
Heightened Def Con from 0.00541955 to 0.00541955
Heightened Def Con from 0.00542084 to 0.00542085
Heightened Def Con from 0.00542085 to 0.00542086
Heightened Def Con from 0.00542954 to 0.00542955
