Circuit: * C:\Users\ycay\Desktop\FullBridge_Modulations\Transformless_SP_Inverter\FullBridge_LTspice\UF3C065040K4S\Bipolar_UF3C065040K4S_DeadTime.asc

Instance "m:u4:m1:2": Length shorter than recommended for a level 3 MOSFET.
Instance "m:u4:m1:1": Length shorter than recommended for a level 3 MOSFET.
Instance "m:u3:m1:2": Length shorter than recommended for a level 3 MOSFET.
Instance "m:u3:m1:1": Length shorter than recommended for a level 3 MOSFET.
Instance "m:u2:m1:2": Length shorter than recommended for a level 3 MOSFET.
Instance "m:u2:m1:1": Length shorter than recommended for a level 3 MOSFET.
Instance "m:u1:m1:2": Length shorter than recommended for a level 3 MOSFET.
Instance "m:u1:m1:1": Length shorter than recommended for a level 3 MOSFET.
Direct Newton iteration for .op point succeeded.
Heightened Def Con from 0.00393106 to 0.00393106
Heightened Def Con from 0.00394936 to 0.00394937
Heightened Def Con from 0.00395104 to 0.00395104
Heightened Def Con from 0.00395105 to 0.00395105
Heightened Def Con from 0.00396937 to 0.00396938
Heightened Def Con from 0.00397103 to 0.00397103
Heightened Def Con from 0.00397104 to 0.00397104
Heightened Def Con from 0.00398938 to 0.00398939
Heightened Def Con from 0.00399102 to 0.00399103
Heightened Def Con from 0.00399103 to 0.00399104
Heightened Def Con from 0.00400939 to 0.00400939
Heightened Def Con from 0.00401101 to 0.00401102
Heightened Def Con from 0.00401102 to 0.00401103
Heightened Def Con from 0.0040294 to 0.0040294
Heightened Def Con from 0.00403101 to 0.00403101
Heightened Def Con from 0.00403102 to 0.00403102
Heightened Def Con from 0.00404941 to 0.00404941
Heightened Def Con from 0.004051 to 0.004051
Heightened Def Con from 0.00405101 to 0.00405101
Heightened Def Con from 0.00406941 to 0.00406942
Heightened Def Con from 0.00407099 to 0.00407099
Heightened Def Con from 0.004071 to 0.004071
Heightened Def Con from 0.00408942 to 0.00408943
Heightened Def Con from 0.00409098 to 0.00409099
Heightened Def Con from 0.00409099 to 0.004091
Heightened Def Con from 0.00410943 to 0.00410943
Heightened Def Con from 0.00411097 to 0.00411098
Heightened Def Con from 0.00411098 to 0.00411099
Heightened Def Con from 0.00412944 to 0.00412944
Heightened Def Con from 0.00413097 to 0.00413097
Heightened Def Con from 0.00413098 to 0.00413098
Heightened Def Con from 0.00414944 to 0.00414945
Heightened Def Con from 0.00415096 to 0.00415096
Heightened Def Con from 0.00415097 to 0.00415097
Heightened Def Con from 0.00416945 to 0.00416946
Heightened Def Con from 0.00417095 to 0.00417096
Heightened Def Con from 0.00417096 to 0.00417097
Heightened Def Con from 0.00418946 to 0.00418946
Heightened Def Con from 0.00419095 to 0.00419095
Heightened Def Con from 0.00419096 to 0.00419096
Heightened Def Con from 0.00420946 to 0.00420947
Heightened Def Con from 0.00421094 to 0.00421094
Heightened Def Con from 0.00421095 to 0.00421095
Heightened Def Con from 0.00422947 to 0.00422948
Heightened Def Con from 0.00423093 to 0.00423094
Heightened Def Con from 0.00423094 to 0.00423095
Heightened Def Con from 0.00424948 to 0.00424948
Heightened Def Con from 0.00425093 to 0.00425093
Heightened Def Con from 0.00425094 to 0.00425094
Heightened Def Con from 0.00426948 to 0.00426949
Heightened Def Con from 0.00427092 to 0.00427092
Heightened Def Con from 0.00427093 to 0.00427093
Heightened Def Con from 0.00428949 to 0.00428949
Heightened Def Con from 0.00429091 to 0.00429092
Heightened Def Con from 0.00429092 to 0.00429093
Heightened Def Con from 0.00430949 to 0.0043095
Heightened Def Con from 0.00431091 to 0.00431091
Heightened Def Con from 0.00431092 to 0.00431092
Heightened Def Con from 0.0043295 to 0.00432951
Heightened Def Con from 0.0043309 to 0.00433091
Heightened Def Con from 0.00433091 to 0.00433092
Heightened Def Con from 0.00434951 to 0.00434951
Heightened Def Con from 0.0043509 to 0.0043509
Heightened Def Con from 0.00435091 to 0.00435091
Heightened Def Con from 0.00436951 to 0.00436952
Heightened Def Con from 0.00437089 to 0.0043709
Heightened Def Con from 0.0043709 to 0.00437091
Heightened Def Con from 0.00438952 to 0.00438952
Heightened Def Con from 0.00439089 to 0.00439089
Heightened Def Con from 0.0043909 to 0.0043909
Heightened Def Con from 0.00440952 to 0.00440953
Heightened Def Con from 0.00441088 to 0.00441089
Heightened Def Con from 0.00441089 to 0.0044109
Heightened Def Con from 0.00442953 to 0.00442953
Heightened Def Con from 0.00443088 to 0.00443088
Heightened Def Con from 0.00443089 to 0.00443089
Heightened Def Con from 0.00444953 to 0.00444954
Heightened Def Con from 0.00445087 to 0.00445088
Heightened Def Con from 0.00445088 to 0.00445089
Heightened Def Con from 0.00446954 to 0.00446954
Heightened Def Con from 0.00447087 to 0.00447087
Heightened Def Con from 0.00447088 to 0.00447088
Heightened Def Con from 0.00448954 to 0.00448955
Heightened Def Con from 0.00449086 to 0.00449087
Heightened Def Con from 0.00449087 to 0.00449088
Heightened Def Con from 0.00450954 to 0.00450954
Heightened Def Con from 0.00450954 to 0.00450955
Heightened Def Con from 0.00451086 to 0.00451086
Heightened Def Con from 0.00451087 to 0.00451087
Heightened Def Con from 0.00452955 to 0.00452955
Heightened Def Con from 0.00453085 to 0.00453086
Heightened Def Con from 0.00453086 to 0.00453087
Heightened Def Con from 0.00454955 to 0.00454956
Heightened Def Con from 0.00455085 to 0.00455085
Heightened Def Con from 0.00455086 to 0.00455086
Heightened Def Con from 0.00456956 to 0.00456956
Heightened Def Con from 0.00457085 to 0.00457085
Heightened Def Con from 0.00457086 to 0.00457086
Heightened Def Con from 0.00458956 to 0.00458957
Heightened Def Con from 0.00459084 to 0.00459085
Heightened Def Con from 0.00459085 to 0.00459086
Heightened Def Con from 0.00460956 to 0.00460957
Heightened Def Con from 0.00461084 to 0.00461084
Heightened Def Con from 0.00461085 to 0.00461085
Heightened Def Con from 0.00462957 to 0.00462957
Heightened Def Con from 0.00463084 to 0.00463084
Heightened Def Con from 0.00463085 to 0.00463085
Heightened Def Con from 0.00464957 to 0.00464957
Heightened Def Con from 0.00465083 to 0.00465084
Heightened Def Con from 0.00465084 to 0.00465085
Heightened Def Con from 0.00466957 to 0.00466958
Heightened Def Con from 0.00467083 to 0.00467084
Heightened Def Con from 0.00467084 to 0.00467085
Heightened Def Con from 0.00468958 to 0.00468958
Heightened Def Con from 0.00469083 to 0.00469083
Heightened Def Con from 0.00469084 to 0.00469084
Heightened Def Con from 0.00470958 to 0.00470958
Heightened Def Con from 0.00471083 to 0.00471083
Heightened Def Con from 0.00471084 to 0.00471084
Heightened Def Con from 0.00472958 to 0.00472958
Heightened Def Con from 0.00473082 to 0.00473083
Heightened Def Con from 0.00473083 to 0.00473084
Heightened Def Con from 0.00474958 to 0.00474959
Heightened Def Con from 0.00475082 to 0.00475083
Heightened Def Con from 0.00475083 to 0.00475084
Heightened Def Con from 0.00476958 to 0.00476959
Heightened Def Con from 0.00477082 to 0.00477082
Heightened Def Con from 0.00477083 to 0.00477083
Heightened Def Con from 0.00478959 to 0.00478959
Heightened Def Con from 0.00479082 to 0.00479082
Heightened Def Con from 0.00479083 to 0.00479083
Heightened Def Con from 0.00480959 to 0.00480959
Heightened Def Con from 0.00481082 to 0.00481082
Heightened Def Con from 0.00481083 to 0.00481083
Heightened Def Con from 0.00482959 to 0.00482959
Heightened Def Con from 0.00483081 to 0.00483082
Heightened Def Con from 0.00483082 to 0.00483083
Heightened Def Con from 0.00484959 to 0.0048496
Heightened Def Con from 0.00485081 to 0.00485082
Heightened Def Con from 0.00485082 to 0.00485083
Heightened Def Con from 0.00486959 to 0.0048696
Heightened Def Con from 0.00487081 to 0.00487082
Heightened Def Con from 0.00487082 to 0.00487083
Heightened Def Con from 0.00488959 to 0.0048896
Heightened Def Con from 0.00489081 to 0.00489081
Heightened Def Con from 0.00489082 to 0.00489082
Heightened Def Con from 0.00490959 to 0.0049096
Heightened Def Con from 0.00491081 to 0.00491081
Heightened Def Con from 0.00491082 to 0.00491082
Heightened Def Con from 0.00492959 to 0.0049296
Heightened Def Con from 0.00493081 to 0.00493081
Heightened Def Con from 0.00493082 to 0.00493082
Heightened Def Con from 0.0049496 to 0.0049496
Heightened Def Con from 0.00495081 to 0.00495081
Heightened Def Con from 0.00495082 to 0.00495082
Heightened Def Con from 0.0049696 to 0.0049696
Heightened Def Con from 0.00497081 to 0.00497081
Heightened Def Con from 0.00497082 to 0.00497082
Heightened Def Con from 0.0049896 to 0.0049896
Heightened Def Con from 0.00499081 to 0.00499081
Heightened Def Con from 0.00499082 to 0.00499082
Heightened Def Con from 0.0050096 to 0.0050096
Heightened Def Con from 0.00501081 to 0.00501081
Heightened Def Con from 0.00501082 to 0.00501082
Heightened Def Con from 0.0050296 to 0.0050296
Heightened Def Con from 0.00503081 to 0.00503081
Heightened Def Con from 0.00503082 to 0.00503082
Heightened Def Con from 0.0050496 to 0.0050496
Heightened Def Con from 0.00505081 to 0.00505081
Heightened Def Con from 0.00505082 to 0.00505082
Heightened Def Con from 0.00506959 to 0.0050696
Heightened Def Con from 0.00507081 to 0.00507081
Heightened Def Con from 0.00507082 to 0.00507082
Heightened Def Con from 0.00508959 to 0.0050896
Heightened Def Con from 0.00509081 to 0.00509081
Heightened Def Con from 0.00509082 to 0.00509082
Heightened Def Con from 0.00510959 to 0.0051096
Heightened Def Con from 0.00511081 to 0.00511081
Heightened Def Con from 0.00511082 to 0.00511083
Heightened Def Con from 0.00512959 to 0.0051296
Heightened Def Con from 0.00513081 to 0.00513082
Heightened Def Con from 0.00513082 to 0.00513083
Heightened Def Con from 0.00514959 to 0.0051496
Heightened Def Con from 0.00515081 to 0.00515082
Heightened Def Con from 0.00515082 to 0.00515083
Heightened Def Con from 0.00516959 to 0.0051696
Heightened Def Con from 0.00517081 to 0.00517082
Heightened Def Con from 0.00517082 to 0.00517083
Heightened Def Con from 0.00518959 to 0.00518959
Heightened Def Con from 0.00519082 to 0.00519082
Heightened Def Con from 0.00519083 to 0.00519083
Heightened Def Con from 0.00520959 to 0.00520959
Heightened Def Con from 0.00521082 to 0.00521082
Heightened Def Con from 0.00521083 to 0.00521083
Heightened Def Con from 0.00522958 to 0.00522959
Heightened Def Con from 0.00523082 to 0.00523082
Heightened Def Con from 0.00523083 to 0.00523083
Heightened Def Con from 0.00524958 to 0.00524959
Heightened Def Con from 0.00525082 to 0.00525083
Heightened Def Con from 0.00525083 to 0.00525084
Heightened Def Con from 0.00526958 to 0.00526958
Heightened Def Con from 0.00527082 to 0.00527083
Heightened Def Con from 0.00527083 to 0.00527084
Heightened Def Con from 0.00528958 to 0.00528958
Heightened Def Con from 0.00529083 to 0.00529083
Heightened Def Con from 0.00529084 to 0.00529084
Heightened Def Con from 0.00530958 to 0.00530958
Heightened Def Con from 0.00531083 to 0.00531083
Heightened Def Con from 0.00531084 to 0.00531084
Heightened Def Con from 0.00532957 to 0.00532958
Heightened Def Con from 0.00533083 to 0.00533084
Heightened Def Con from 0.00533084 to 0.00533085
Heightened Def Con from 0.00534957 to 0.00534957
Heightened Def Con from 0.00535083 to 0.00535084
Heightened Def Con from 0.00535084 to 0.00535085
Heightened Def Con from 0.00536957 to 0.00536957
Heightened Def Con from 0.00537084 to 0.00537084
Heightened Def Con from 0.00537085 to 0.00537085
Heightened Def Con from 0.00538956 to 0.00538957
Heightened Def Con from 0.00539084 to 0.00539085
Heightened Def Con from 0.00539085 to 0.00539086
Heightened Def Con from 0.00540955 to 0.00540955
Heightened Def Con from 0.00540956 to 0.00540957
Heightened Def Con from 0.00541084 to 0.00541085
Heightened Def Con from 0.00541085 to 0.00541086
Heightened Def Con from 0.00542956 to 0.00542956
Heightened Def Con from 0.00543085 to 0.00543085
Heightened Def Con from 0.00543086 to 0.00543086
Heightened Def Con from 0.00544955 to 0.00544956
Heightened Def Con from 0.00545085 to 0.00545086
Heightened Def Con from 0.00545086 to 0.00545087
Heightened Def Con from 0.00546955 to 0.00546955
Heightened Def Con from 0.00547086 to 0.00547086
Heightened Def Con from 0.00547087 to 0.00547087
Heightened Def Con from 0.00548955 to 0.00548955
Heightened Def Con from 0.00549086 to 0.00549086
Heightened Def Con from 0.00549087 to 0.00549087
Heightened Def Con from 0.00550954 to 0.00550955
Heightened Def Con from 0.00551086 to 0.00551087
Heightened Def Con from 0.00551087 to 0.00551088
Heightened Def Con from 0.00552954 to 0.00552954
Heightened Def Con from 0.00553087 to 0.00553087
Heightened Def Con from 0.00553088 to 0.00553088
Heightened Def Con from 0.00554953 to 0.00554954
Heightened Def Con from 0.00555087 to 0.00555088
Heightened Def Con from 0.00555088 to 0.00555089
Heightened Def Con from 0.00556953 to 0.00556953
Heightened Def Con from 0.00557088 to 0.00557088
Heightened Def Con from 0.00557089 to 0.00557089
Heightened Def Con from 0.00558952 to 0.00558953
Heightened Def Con from 0.00559088 to 0.00559089
Heightened Def Con from 0.00559089 to 0.0055909
Heightened Def Con from 0.00560952 to 0.00560952
Heightened Def Con from 0.00561089 to 0.00561089
Heightened Def Con from 0.0056109 to 0.0056109
Heightened Def Con from 0.00562951 to 0.00562952
Heightened Def Con from 0.00563089 to 0.0056309
Heightened Def Con from 0.0056309 to 0.00563091
Heightened Def Con from 0.0056495 to 0.0056495
Heightened Def Con from 0.00564951 to 0.00564951
Heightened Def Con from 0.0056509 to 0.0056509
Heightened Def Con from 0.00565091 to 0.00565091
Heightened Def Con from 0.00566949 to 0.00566949
Heightened Def Con from 0.0056695 to 0.00566951
Heightened Def Con from 0.0056709 to 0.00567091
Heightened Def Con from 0.00567091 to 0.00567092
Heightened Def Con from 0.0056895 to 0.0056895
Heightened Def Con from 0.00569091 to 0.00569091
Heightened Def Con from 0.00569092 to 0.00569092
Heightened Def Con from 0.00570949 to 0.00570949
Heightened Def Con from 0.00571091 to 0.00571092
Heightened Def Con from 0.00571092 to 0.00571093
Heightened Def Con from 0.00572948 to 0.00572949
Heightened Def Con from 0.00573092 to 0.00573092
Heightened Def Con from 0.00573093 to 0.00573093
Heightened Def Con from 0.00574948 to 0.00574948
Heightened Def Con from 0.00575093 to 0.00575093
Heightened Def Con from 0.00575094 to 0.00575094
Heightened Def Con from 0.00576947 to 0.00576948
Heightened Def Con from 0.00577093 to 0.00577094
Heightened Def Con from 0.00577094 to 0.00577095
Heightened Def Con from 0.00578947 to 0.00578947
Heightened Def Con from 0.00579094 to 0.00579094
Heightened Def Con from 0.00579095 to 0.00579095
Heightened Def Con from 0.00580946 to 0.00580946
Heightened Def Con from 0.00581095 to 0.00581095
Heightened Def Con from 0.00581096 to 0.00581096
Heightened Def Con from 0.00582945 to 0.00582946
Heightened Def Con from 0.00583095 to 0.00583096
Heightened Def Con from 0.00583096 to 0.00583097
Heightened Def Con from 0.00584944 to 0.00584945
Heightened Def Con from 0.00585096 to 0.00585096
Heightened Def Con from 0.00585097 to 0.00585097
Heightened Def Con from 0.00586944 to 0.00586944
Heightened Def Con from 0.00587097 to 0.00587097
Heightened Def Con from 0.00587098 to 0.00587098
Heightened Def Con from 0.00588943 to 0.00588943
Heightened Def Con from 0.00589097 to 0.00589098
Heightened Def Con from 0.00589099 to 0.00589099
Heightened Def Con from 0.00590942 to 0.00590943
Heightened Def Con from 0.00591098 to 0.00591099
Heightened Def Con from 0.00591099 to 0.005911
Heightened Def Con from 0.00592941 to 0.00592942
Heightened Def Con from 0.00593099 to 0.00593099
Heightened Def Con from 0.005931 to 0.005931
Heightened Def Con from 0.00594941 to 0.00594941
Heightened Def Con from 0.005951 to 0.005951
Heightened Def Con from 0.00595101 to 0.00595101
Heightened Def Con from 0.0059694 to 0.0059694
Heightened Def Con from 0.00597101 to 0.00597101
Heightened Def Con from 0.00597102 to 0.00597102
Heightened Def Con from 0.00598939 to 0.0059894
Heightened Def Con from 0.00599101 to 0.00599102
Heightened Def Con from 0.00599102 to 0.00599103
Heightened Def Con from 0.00600938 to 0.00600939
Heightened Def Con from 0.00601102 to 0.00601103
Heightened Def Con from 0.00601103 to 0.00601104
Heightened Def Con from 0.00602937 to 0.00602938
Heightened Def Con from 0.00603103 to 0.00603104
Heightened Def Con from 0.00603104 to 0.00603105
Heightened Def Con from 0.00604937 to 0.00604937
Heightened Def Con from 0.00605104 to 0.00605104
Heightened Def Con from 0.00605105 to 0.00605105
Heightened Def Con from 0.00606936 to 0.00606936
Heightened Def Con from 0.00607105 to 0.00607105
Heightened Def Con from 0.00607106 to 0.00607106
Heightened Def Con from 0.00608935 to 0.00608935
Heightened Def Con from 0.00609106 to 0.00609106
Heightened Def Con from 0.00609107 to 0.00609107
Heightened Def Con from 0.00610934 to 0.00610934
Heightened Def Con from 0.00611107 to 0.00611107
Heightened Def Con from 0.00611108 to 0.00611108
Heightened Def Con from 0.00612933 to 0.00612933
Heightened Def Con from 0.00613108 to 0.00613108
Heightened Def Con from 0.00613109 to 0.00613109
Heightened Def Con from 0.00614932 to 0.00614932
Heightened Def Con from 0.00615109 to 0.00615109
Heightened Def Con from 0.0061511 to 0.0061511
Heightened Def Con from 0.00616931 to 0.00616931
Heightened Def Con from 0.0061711 to 0.0061711
Heightened Def Con from 0.00617111 to 0.00617111
Heightened Def Con from 0.0061893 to 0.0061893
Heightened Def Con from 0.00619111 to 0.00619111
Heightened Def Con from 0.00619112 to 0.00619112
Heightened Def Con from 0.00620929 to 0.0062093
Heightened Def Con from 0.00621111 to 0.00621112
Heightened Def Con from 0.00621112 to 0.00621113
Heightened Def Con from 0.00622927 to 0.00622927
Heightened Def Con from 0.00622928 to 0.00622929
Heightened Def Con from 0.00623112 to 0.00623113
Heightened Def Con from 0.00623113 to 0.00623114
Heightened Def Con from 0.00624927 to 0.00624927
Heightened Def Con from 0.00625114 to 0.00625114
Heightened Def Con from 0.00625115 to 0.00625115
Heightened Def Con from 0.00626926 to 0.00626926
Heightened Def Con from 0.00627114 to 0.00627115
Heightened Def Con from 0.00627115 to 0.00627116
Heightened Def Con from 0.00628925 to 0.00628925
Heightened Def Con from 0.00629116 to 0.00629116
Heightened Def Con from 0.00629117 to 0.00629117
Heightened Def Con from 0.00630924 to 0.00630924
Heightened Def Con from 0.00631117 to 0.00631117
Heightened Def Con from 0.00631118 to 0.00631118
Heightened Def Con from 0.00632923 to 0.00632923
Heightened Def Con from 0.00633118 to 0.00633118
Heightened Def Con from 0.00633119 to 0.00633119
Heightened Def Con from 0.00634922 to 0.00634922
Heightened Def Con from 0.00635119 to 0.00635119
Heightened Def Con from 0.0063512 to 0.0063512
Heightened Def Con from 0.00636921 to 0.00636921
Heightened Def Con from 0.0063712 to 0.0063712
Heightened Def Con from 0.00637121 to 0.00637121
Heightened Def Con from 0.00638919 to 0.0063892
Heightened Def Con from 0.00639121 to 0.00639122
Heightened Def Con from 0.00639122 to 0.00639123
Heightened Def Con from 0.00640917 to 0.00640918
Heightened Def Con from 0.00640918 to 0.00640919
Heightened Def Con from 0.00641122 to 0.00641123
Heightened Def Con from 0.00641123 to 0.00641124
Heightened Def Con from 0.00642917 to 0.00642918
Heightened Def Con from 0.00643123 to 0.00643124
Heightened Def Con from 0.00643124 to 0.00643125
Heightened Def Con from 0.00644916 to 0.00644916
Heightened Def Con from 0.00645125 to 0.00645125
Heightened Def Con from 0.00645126 to 0.00645126
Heightened Def Con from 0.00646914 to 0.00646914
Heightened Def Con from 0.00646915 to 0.00646915
Heightened Def Con from 0.00647126 to 0.00647126
Heightened Def Con from 0.00647127 to 0.00647127
Heightened Def Con from 0.00648914 to 0.00648914
Heightened Def Con from 0.00649127 to 0.00649127
Heightened Def Con from 0.00649128 to 0.00649128
Heightened Def Con from 0.00650912 to 0.00650913
Heightened Def Con from 0.00651128 to 0.00651129
Heightened Def Con from 0.00651129 to 0.0065113
Heightened Def Con from 0.00652911 to 0.00652911
Heightened Def Con from 0.00653129 to 0.0065313
Heightened Def Con from 0.0065313 to 0.00653131
Heightened Def Con from 0.0065491 to 0.0065491
Heightened Def Con from 0.00655131 to 0.00655131
Heightened Def Con from 0.00655132 to 0.00655132
Heightened Def Con from 0.00656909 to 0.00656909
Heightened Def Con from 0.00657132 to 0.00657133
Heightened Def Con from 0.00657133 to 0.00657134
Heightened Def Con from 0.00658906 to 0.00658907
Heightened Def Con from 0.00658907 to 0.00658908
Heightened Def Con from 0.00659133 to 0.00659134
Heightened Def Con from 0.00659134 to 0.00659135
Heightened Def Con from 0.00660906 to 0.00660906
Heightened Def Con from 0.00661135 to 0.00661135
Heightened Def Con from 0.00661136 to 0.00661136
Heightened Def Con from 0.00662905 to 0.00662905
Heightened Def Con from 0.00663136 to 0.00663136
Heightened Def Con from 0.00663137 to 0.00663137
Heightened Def Con from 0.00664903 to 0.00664904
Heightened Def Con from 0.00665137 to 0.00665138
Heightened Def Con from 0.00665138 to 0.00665139
Heightened Def Con from 0.00666902 to 0.00666902
Heightened Def Con from 0.00667138 to 0.00667139
Heightened Def Con from 0.00667139 to 0.0066714
Heightened Def Con from 0.006689 to 0.006689
Heightened Def Con from 0.00668901 to 0.00668901
Heightened Def Con from 0.0066914 to 0.0066914
Heightened Def Con from 0.00669141 to 0.00669141
Heightened Def Con from 0.00670899 to 0.006709
Heightened Def Con from 0.00671141 to 0.00671142
Heightened Def Con from 0.00671142 to 0.00671143
Heightened Def Con from 0.00672898 to 0.00672898
Heightened Def Con from 0.00673143 to 0.00673143
Heightened Def Con from 0.00673144 to 0.00673144
Heightened Def Con from 0.00674897 to 0.00674897
Heightened Def Con from 0.00675144 to 0.00675144
Heightened Def Con from 0.00675145 to 0.00675145
Heightened Def Con from 0.00676895 to 0.00676896
Heightened Def Con from 0.00677146 to 0.00677146
Heightened Def Con from 0.00677147 to 0.00677147
Heightened Def Con from 0.00678894 to 0.00678894
Heightened Def Con from 0.00679147 to 0.00679147
Heightened Def Con from 0.00679148 to 0.00679148
Heightened Def Con from 0.00680892 to 0.00680893
Heightened Def Con from 0.00681148 to 0.00681149
Heightened Def Con from 0.00681149 to 0.0068115
Heightened Def Con from 0.00682891 to 0.00682891
Heightened Def Con from 0.0068315 to 0.0068315
Heightened Def Con from 0.00683151 to 0.00683151
Heightened Def Con from 0.00684889 to 0.0068489
Heightened Def Con from 0.00685151 to 0.00685152
Heightened Def Con from 0.00685152 to 0.00685153
Heightened Def Con from 0.00686888 to 0.00686888
Heightened Def Con from 0.00687153 to 0.00687153
Heightened Def Con from 0.00687154 to 0.00687154
Heightened Def Con from 0.00688886 to 0.00688887
Heightened Def Con from 0.00689154 to 0.00689155
Heightened Def Con from 0.00689155 to 0.00689156
Heightened Def Con from 0.00690884 to 0.00690884
Heightened Def Con from 0.00690885 to 0.00690885
Heightened Def Con from 0.00691156 to 0.00691156
Heightened Def Con from 0.00691157 to 0.00691157
Heightened Def Con from 0.00692883 to 0.00692884
Heightened Def Con from 0.00693157 to 0.00693158
Heightened Def Con from 0.00693158 to 0.00693159
Heightened Def Con from 0.00694882 to 0.00694882
Heightened Def Con from 0.00695159 to 0.00695159
Heightened Def Con from 0.0069516 to 0.0069516
Heightened Def Con from 0.0069688 to 0.00696881
Heightened Def Con from 0.0069716 to 0.00697161
Heightened Def Con from 0.00697161 to 0.00697162
Heightened Def Con from 0.00698879 to 0.00698879
Heightened Def Con from 0.00699162 to 0.00699162
Heightened Def Con from 0.00699163 to 0.00699163
Heightened Def Con from 0.00700877 to 0.00700878
Heightened Def Con from 0.00701164 to 0.00701164
Heightened Def Con from 0.00701165 to 0.00701165
Heightened Def Con from 0.00702875 to 0.00702876
Heightened Def Con from 0.00703165 to 0.00703166
Heightened Def Con from 0.00703166 to 0.00703167
Heightened Def Con from 0.00704874 to 0.00704874
Heightened Def Con from 0.00705167 to 0.00705167
Heightened Def Con from 0.00705168 to 0.00705168
Heightened Def Con from 0.00706872 to 0.00706873
Heightened Def Con from 0.00707168 to 0.00707169
Heightened Def Con from 0.00707169 to 0.0070717
Heightened Def Con from 0.00708871 to 0.00708871
Heightened Def Con from 0.0070917 to 0.0070917
Heightened Def Con from 0.00709171 to 0.00709171
Heightened Def Con from 0.00710868 to 0.00710868
Heightened Def Con from 0.00710869 to 0.00710869
Heightened Def Con from 0.00711172 to 0.00711172
Heightened Def Con from 0.00711173 to 0.00711173
Heightened Def Con from 0.00712867 to 0.00712868
Heightened Def Con from 0.00713173 to 0.00713174
Heightened Def Con from 0.00713174 to 0.00713175
Heightened Def Con from 0.00714866 to 0.00714866
Heightened Def Con from 0.00715175 to 0.00715175
Heightened Def Con from 0.00715176 to 0.00715176
Heightened Def Con from 0.00716863 to 0.00716863
Heightened Def Con from 0.00716864 to 0.00716864
Heightened Def Con from 0.00717177 to 0.00717177
Heightened Def Con from 0.00717178 to 0.00717178
Heightened Def Con from 0.00718862 to 0.00718863
Heightened Def Con from 0.00719179 to 0.00719179
Heightened Def Con from 0.0071918 to 0.0071918
Heightened Def Con from 0.0072086 to 0.00720861
Heightened Def Con from 0.0072118 to 0.00721181
Heightened Def Con from 0.00721181 to 0.00721182
Heightened Def Con from 0.00722858 to 0.00722858
Heightened Def Con from 0.00722859 to 0.00722859
Heightened Def Con from 0.00723182 to 0.00723182
Heightened Def Con from 0.00723183 to 0.00723183
Heightened Def Con from 0.00724856 to 0.00724856
Heightened Def Con from 0.00724857 to 0.00724858
Heightened Def Con from 0.00725184 to 0.00725184
Heightened Def Con from 0.00725185 to 0.00725185
Heightened Def Con from 0.00726855 to 0.00726856
Heightened Def Con from 0.00727185 to 0.00727186
Heightened Def Con from 0.00727186 to 0.00727187
Heightened Def Con from 0.00728853 to 0.00728854
Heightened Def Con from 0.00729187 to 0.00729188
Heightened Def Con from 0.00729188 to 0.00729189
Heightened Def Con from 0.00730852 to 0.00730852
Heightened Def Con from 0.00731189 to 0.00731189
Heightened Def Con from 0.0073119 to 0.0073119
Heightened Def Con from 0.0073285 to 0.0073285
Heightened Def Con from 0.00733191 to 0.00733191
Heightened Def Con from 0.00733192 to 0.00733192
Heightened Def Con from 0.00734848 to 0.00734849
Heightened Def Con from 0.00735193 to 0.00735193
Heightened Def Con from 0.00735194 to 0.00735194
Heightened Def Con from 0.00736846 to 0.00736847
Heightened Def Con from 0.00737194 to 0.00737195
Heightened Def Con from 0.00737195 to 0.00737196
Heightened Def Con from 0.00738844 to 0.00738845
Heightened Def Con from 0.00739196 to 0.00739197
Heightened Def Con from 0.00739197 to 0.00739198
Heightened Def Con from 0.00740843 to 0.00740843
Heightened Def Con from 0.00741198 to 0.00741199
Heightened Def Con from 0.00741199 to 0.007412
Heightened Def Con from 0.00742841 to 0.00742841
Heightened Def Con from 0.007432 to 0.007432
Heightened Def Con from 0.00743201 to 0.00743201
Heightened Def Con from 0.00744839 to 0.00744839
Heightened Def Con from 0.00745202 to 0.00745202
Heightened Def Con from 0.00745203 to 0.00745203
Heightened Def Con from 0.00746837 to 0.00746838
Heightened Def Con from 0.00747204 to 0.00747204
Heightened Def Con from 0.00747205 to 0.00747205
Heightened Def Con from 0.00748834 to 0.00748834
Heightened Def Con from 0.00748835 to 0.00748836
Heightened Def Con from 0.00749206 to 0.00749206
Heightened Def Con from 0.00749207 to 0.00749207
Heightened Def Con from 0.00750833 to 0.00750834
Heightened Def Con from 0.00751208 to 0.00751208
Heightened Def Con from 0.00751208 to 0.00751209
Heightened Def Con from 0.00752831 to 0.00752832
Heightened Def Con from 0.0075321 to 0.0075321
Heightened Def Con from 0.00753211 to 0.00753211
Heightened Def Con from 0.00754829 to 0.0075483
Heightened Def Con from 0.00755211 to 0.00755212
Heightened Def Con from 0.00755212 to 0.00755213
Heightened Def Con from 0.00756827 to 0.00756828
Heightened Def Con from 0.00757213 to 0.00757214
Heightened Def Con from 0.00757214 to 0.00757215
Heightened Def Con from 0.00758825 to 0.00758826
Heightened Def Con from 0.00759215 to 0.00759216
Heightened Def Con from 0.00759216 to 0.00759217
Heightened Def Con from 0.00760824 to 0.00760824
Heightened Def Con from 0.00761217 to 0.00761218
